User Screen Name,Tweet,Time Created,
SarBryan,Hmmm defo should be a red card for Scotland at this point.... #SCOIRL #COYBIG,Fri Nov 14 20:15:36 GMT 2014,
laurholland,Brilliant marketing @SportsJOEdotie at #SCOIRL game!,Fri Nov 14 20:15:36 GMT 2014,
MichaelEynaud,Hanley no intention of getting the ball already on a yellow and hits forde with an elbow. Should b off the pitch by now #ScoIrl #COYBIG,Fri Nov 14 20:15:35 GMT 2014,
I_amDeclanSmith,How is Grant Hanley still on the pitch. Should be sent off already. #SCOIRL #COYBIG,Fri Nov 14 20:15:34 GMT 2014,
Ansgarius_90,Schottischer IV Hanley boxt Irlands Keeper Forde bei einer hohen Hereingabe. Erste Pause. Gute Stimmung  Spiel auf Augenhöhe. #scoirl,Fri Nov 14 20:15:33 GMT 2014,
MunsterGeoDeo,RT @FAIreland: Countdown to kick off in camp!Send us your good luck wishes for the team before they leave for the stadium! #ScoIrl http://t…,Fri Nov 14 20:15:33 GMT 2014,
fxlloutniall,RT @VincentKompany: I know what I'll be watching tonight! #SCOIRL http://t.co/cAmeUmNvh0,Fri Nov 14 20:15:32 GMT 2014,
karlmarxoutof10,Hanley elbowing all around him and getting away with it. Sort it ref! #SCOIRL,Fri Nov 14 20:15:32 GMT 2014,
1919shandy,RT @RockcliffeFiles: This is like watching two very pissed mates play FIFA 15 for the first time #SCOIRL,Fri Nov 14 20:15:31 GMT 2014,
aj_cfc2,quality lacking so far though #SCOIRL,Fri Nov 14 20:15:30 GMT 2014,
ameedevine,RT @FAIreland: 22' Another Scotland corner from Maloney. Headed away & Whittaker tries to get it back in the area but cleared again. #SCOIR…,Fri Nov 14 20:15:30 GMT 2014,
Christy_Morr,RT @paddypower: Stuart McCall's hair is made of Super Noodles  pass it on. #SCOIRL,Fri Nov 14 20:15:29 GMT 2014,
BarryTracey_BT,Surely that was a second yellow card for Hanley?? #coybig #SCOIRL,Fri Nov 14 20:15:29 GMT 2014,
ZeroMark30,Scummy stuff from Hanley. Straight red. #SCOIRL #Euro2016Qualifiers,Fri Nov 14 20:15:26 GMT 2014,
Sofa_News,27'Po do?rodkowaniu we w?asn? szesnastk? pewnie pi?k? wy?apuje Forde  a by? przy tym wyra?nie faulowany przez rywala.#SCOIRL,Fri Nov 14 20:15:26 GMT 2014,
TheOldOrchard1,RT @dilly1984: Electric atmosphere for #SCOIRL 90 mins of madness ahead! #COYBIG,Fri Nov 14 20:15:24 GMT 2014,
MunsterGeoDeo,RT @spfl: Good luck SCOTLAND for tonight's big game against @FAIreland. Tweet us your predictions! #SCOIRL @EuroQualifiers http://t.co/uinI…,Fri Nov 14 20:15:24 GMT 2014,
Jostheman,Scotland very lucky to have 11 still on the pitch #SCOIRL #COYBIG,Fri Nov 14 20:15:23 GMT 2014,
gudnigudjons,Scott Brown  Steven Naismith  Steven Fletcher  John O'Shea og Seamus Coleman. Er þetta árshátíð iðngreinasambandsins? #SCOIRL,Fri Nov 14 20:15:23 GMT 2014,
Bigmousestrikes,RT @DonalNeligan: What an atmosphere! International football as it should be  packed with passion. #SCOIRL #COYBIG,Fri Nov 14 20:15:22 GMT 2014,
GearoidHarmon,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:15:22 GMT 2014,
Mc1988,Scotland should be down to 10men #SCOIRL,Fri Nov 14 20:15:22 GMT 2014,
98FM,Yikes! David Forde fell awkwardly and was down for treatment. Shay Given was the GK warming up #SCOIRL #COYBIG,Fri Nov 14 20:15:20 GMT 2014,
andyreid09,RT @martingrantross: 13 mins into the game at Parkhead and this is the scene outside. Huge numbers still locked out #SCOIRL http://t.co/p7W…,Fri Nov 14 20:15:20 GMT 2014,
RyanDale6,Why hasn't Grant Hanley been sent off? #SCOIRL,Fri Nov 14 20:15:20 GMT 2014,
Mocko500,RT @gordmatheson: What the heck is Hanley doing with his arm there? Is he trying to get sent off? #SCOIRL,Fri Nov 14 20:15:19 GMT 2014,
DesKellyBTS,It's as frantic as expected. They can't keep this pace up for 90 minutes #SCOIRL,Fri Nov 14 20:15:18 GMT 2014,
MySportsSocial,PIC | Tonight's Scotland starting XI #SCOIRL #WeAreScotland http://t.co/YPR7yCDnwQ http://MySportsSocial,Fri Nov 14 20:15:18 GMT 2014,
LAGalaxyX2,RT @LAGalaxy: Robbie Keane is on the bench for @FAIreland in their huge @UefaEuro qualifier against Scotland. #SCOIRL #COYBIG http://t.co/0…,Fri Nov 14 20:15:18 GMT 2014,
MossBoxx,That's a red. Hanley is useless fouling long all day #COYBIG #SCOIRL,Fri Nov 14 20:15:17 GMT 2014,
Savoyhostel,RT @FAIreland: 22' Another Scotland corner from Maloney. Headed away & Whittaker tries to get it back in the area but cleared again. #SCOIR…,Fri Nov 14 20:15:17 GMT 2014,
MySportsSocial,Still 0-0 after a captivating start to the game  lively attacking play from both sides. #SCOIRL http://t.co/tQralxaWqh http://MySportsSocial,Fri Nov 14 20:15:16 GMT 2014,
luketaylor_97,RT @paddypower: Scotland looking lively  Gordan Strachan seems happy enough #SCOIRL http://t.co/dUh74pxdSJ,Fri Nov 14 20:15:16 GMT 2014,
philipoconnor,It would be typical if Hanley went on to score. #SCOIRL,Fri Nov 14 20:15:15 GMT 2014,
Tom_Huxley95,Good game this ? #SCOIRL,Fri Nov 14 20:15:15 GMT 2014,
Johndrennan6780,RT @Boylesports: Grant Hanley should be off here. That's a 2nd booking if not a straight red alone! #SCOIRL,Fri Nov 14 20:15:15 GMT 2014,
CBennett_12,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:15:12 GMT 2014,
Ninnie_Joyless,Hanley should have been sent off #SCOIRL,Fri Nov 14 20:15:12 GMT 2014,
liamisagooner,RT @IndoSport: Grant Hanley with a hand into the face of David Forde. Lucky to be still on http://t.co/955pltCfyj #SCOIRL,Fri Nov 14 20:15:10 GMT 2014,
intl_football14,RT @ScottishFA: PIC | Tonight's Scotland starting XI #SCOIRL #WeAreScotland http://t.co/yLh00L5yIT,Fri Nov 14 20:15:10 GMT 2014,
IainStrachan,Very cheap shot from Hanley  he knew what he was doing #SCOIRL,Fri Nov 14 20:15:10 GMT 2014,
ronanodowd,Scots very lucky to still have 11 on the field #SCOIRL,Fri Nov 14 20:15:09 GMT 2014,
RamsayJalal,RT @ScottishFA: PIC | Tonight's Scotland starting XI #SCOIRL #WeAreScotland http://t.co/yLh00L5yIT,Fri Nov 14 20:15:09 GMT 2014,
sean83p,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:15:08 GMT 2014,
henrymartin1,RT @SportsJOEdotie: PIC: Loads of fans with tickets still not inside Celtic Park to see the game #SCOIRL http://t.co/tN4K0chv0p,Fri Nov 14 20:15:08 GMT 2014,
SportsJOEdotie,When you're watching the match  tweet a photo of our SportsJOE ad with #SportNeverSleeps to enter to win Adidas Predator Instincts. #SCOIRL,Fri Nov 14 20:15:07 GMT 2014,
Dazzler_94,RT @VincentKompany: I know what I'll be watching tonight! #SCOIRL http://t.co/cAmeUmNvh0,Fri Nov 14 20:15:07 GMT 2014,
ruppy99,That's a yellow at least! An arm straight the face has got to hurt! #SCOIRL #Euro2016,Fri Nov 14 20:15:06 GMT 2014,
calrich97,RT @paddypower: Scotland looking lively  Gordan Strachan seems happy enough #SCOIRL http://t.co/dUh74pxdSJ,Fri Nov 14 20:15:06 GMT 2014,
MykeVw,RT @philipoconnor: The thought that one of these two teams might actually make it to #EURO2016 is frightening. #SCOIRL,Fri Nov 14 20:15:05 GMT 2014,
ma_c98,RT @celticfc: No other atmosphere compares to Celtic Park under the floodlights (NM) #SCOIRL http://t.co/dfJMGktxza,Fri Nov 14 20:15:03 GMT 2014,
Stevec787,Scot's are looking for a red card #SCOIRL good man hanley,Fri Nov 14 20:15:03 GMT 2014,
JonoClifford,Hanley should be having a shower ... The CUNT #SCOIRL,Fri Nov 14 20:15:03 GMT 2014,
mcguinness86,RT @ScottishFA: PIC | Tonight's Scotland starting XI #SCOIRL #WeAreScotland http://t.co/yLh00L5yIT,Fri Nov 14 20:15:02 GMT 2014,
gideonwilliams,#SCOIRL Duke of Oz  Leiden  Netherlands http://t.co/gykvxaeT20,Fri Nov 14 20:15:02 GMT 2014,
lukejames_18,RT @paddypower: Scotland looking lively  Gordan Strachan seems happy enough #SCOIRL http://t.co/dUh74pxdSJ,Fri Nov 14 20:15:02 GMT 2014,
kjbohan,Hanley  another one who's lucky. Leading with him arm? #SCOIRL,Fri Nov 14 20:15:00 GMT 2014,
Mundial78,RT @RockcliffeFiles: This is like watching two very pissed mates play FIFA 15 for the first time #SCOIRL,Fri Nov 14 20:14:59 GMT 2014,
TheGoatBar1,RT @98FM: WOW! Some atmosphere at Parkhead. Irish fans joined in with the Scots for Flower of Scotland :) #SCOIRL #COYBIG,Fri Nov 14 20:14:59 GMT 2014,
kevin_coghlan,Break in play gives the managers a chance to tell their players to hoof the ball aimlessly...some more. #SCOIRL,Fri Nov 14 20:14:59 GMT 2014,
MunsterGeoDeo,RT @RTEsoccer: Live #ScoIrl coverage on @RTE2 from 7pm - Liam Brady  Eamon Dunphy and @RichieSadlier join @DarraghMaloney #RTEsoccer http:/…,Fri Nov 14 20:14:57 GMT 2014,
IndoSport,Grant Hanley with a hand into the face of David Forde. Lucky to be still on http://t.co/955pltCfyj #SCOIRL,Fri Nov 14 20:14:56 GMT 2014,
john_curtin90,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:14:55 GMT 2014,
gordmatheson,What the heck is Hanley doing with his arm there? Is he trying to get sent off? #SCOIRL,Fri Nov 14 20:14:55 GMT 2014,
weblarney,#COYBIG #SCOIRL #Euro2016 David Forde does very well to claim a free-kick in the air as he is fouled by #Hanley who should be booked again.,Fri Nov 14 20:14:54 GMT 2014,
Mushy1991,Hanley could be off twice now  second yellow there perhaps.... #SCOIRL,Fri Nov 14 20:14:54 GMT 2014,
TrueSiflex,RT @ScottishFA: PIC | Tonight's Scotland starting XI #SCOIRL #WeAreScotland http://t.co/yLh00L5yIT,Fri Nov 14 20:14:53 GMT 2014,
mickmahady,RT @PTHosford: Grant Hanley should have two reds. #scoirl,Fri Nov 14 20:14:53 GMT 2014,
johnpm,#SCOIRL Good and passionate game  COME on Ireland.,Fri Nov 14 20:14:52 GMT 2014,
RKBpodcast,Think the ref would of had a word with Hanley there at the least. Surely he's taken note of it. #COYBIG #SCOIRL,Fri Nov 14 20:14:52 GMT 2014,
orwell4ever,RT @RobHarriman77: Not sure where I stand on this game  I'm an Englishman with Irish blood but Scotland have Alan Huttinho  torn. #SCOIRL,Fri Nov 14 20:14:51 GMT 2014,
_IanKavanagh_,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:14:51 GMT 2014,
ABhoysVoice,Forde took a hit!! Arm into the face!. Hanley a lucky boy! Coulda been a 2nd yellow!. #ScoIrl,Fri Nov 14 20:14:50 GMT 2014,
Boylesports,Grant Hanley should be off here. That's a 2nd booking if not a straight red alone! #SCOIRL,Fri Nov 14 20:14:50 GMT 2014,
TianaImafidon,RT @bbc5live: Still 0-0 after a captivating start to the game  lively attacking play from both sides. #SCOIRL http://t.co/k5R9zpJxay,Fri Nov 14 20:14:49 GMT 2014,
rhinoboy79,RT @martingrantross: 13 mins into the game at Parkhead and this is the scene outside. Huge numbers still locked out #SCOIRL http://t.co/p7W…,Fri Nov 14 20:14:49 GMT 2014,
macmclean10,RT @paddypower: Scotland looking lively  Gordan Strachan seems happy enough #SCOIRL http://t.co/dUh74pxdSJ,Fri Nov 14 20:14:49 GMT 2014,
Bappy_boy,That cunt Hanley should already be off #SCOIRL #COYBIG,Fri Nov 14 20:14:48 GMT 2014,
mcvielaura5,RT @ScottishFA: PIC | Tonight's Scotland starting XI #SCOIRL #WeAreScotland http://t.co/yLh00L5yIT,Fri Nov 14 20:14:47 GMT 2014,
Martin_Morr,Hanley should be off for that #SCOIRL,Fri Nov 14 20:14:47 GMT 2014,
IanofIreland,Should be off the dirty bastard! #SCOIRL,Fri Nov 14 20:14:45 GMT 2014,
MunsterGeoDeo,RT @celticfc: Welcome to Paradise @ScottishFA & @FAIreland fans. We hope you enjoy the match tonight! #SCOIRL (NM) http://t.co/RYG7fCZXua,Fri Nov 14 20:14:45 GMT 2014,
PhuckAllCraic,RT @gavexile: Wish the TV director stopped with all these crowd close-ups #upskirtnightmares #SCOIRL,Fri Nov 14 20:14:45 GMT 2014,
VizualDze,Forde needs to get up and get on with it. #SCOIRL,Fri Nov 14 20:14:44 GMT 2014,
Austin_14Scott,RT @lynno_11: Only matter of time before Hanley sees red #SCOIRL,Fri Nov 14 20:14:44 GMT 2014,
Biddy_Mulligans,RT @FAIreland: 27' David Forde does very well to claim a free-kick in the air as he is fouled by Hanley. #SCOIRL #COYBIG,Fri Nov 14 20:14:44 GMT 2014,
livistu222,CMON Scotland!!! #SCOIRL,Fri Nov 14 20:14:42 GMT 2014,
Masonismm,RT @paddypower: Scotland looking lively  Gordan Strachan seems happy enough #SCOIRL http://t.co/dUh74pxdSJ,Fri Nov 14 20:14:41 GMT 2014,
achillisland1,Hanly should be off.... Elbow to face #SCOIRL,Fri Nov 14 20:14:41 GMT 2014,
orwell4ever,RT @clarefarrell: 3000 Irish fans out singing the scots. Love it #scotlandvireland #SCOIRL,Fri Nov 14 20:14:40 GMT 2014,
grumpygrev,"@paddypower: Aidan McGeady...#SCOIRL http://t.co/UUuHE9iQIM" I was saying Boo-urns,Fri Nov 14 20:14:39 GMT 2014,
Brimtimes,“Revealed: The reason behind Roy Keane's hotel 'fight' http://t.co/6tqTh6sUjf #SCOIRL http://t.co/PkiZptXej8”,Fri Nov 14 20:14:39 GMT 2014,
muirflan,Lordy football is boring #SCOIRL bring on the rugby this weekend ?,Fri Nov 14 20:14:38 GMT 2014,
A7ASH,RT @paddypower: Scotland looking lively  Gordan Strachan seems happy enough #SCOIRL http://t.co/dUh74pxdSJ,Fri Nov 14 20:14:38 GMT 2014,
Mackers1501,RT @martingrantross: 13 mins into the game at Parkhead and this is the scene outside. Huge numbers still locked out #SCOIRL http://t.co/p7W…,Fri Nov 14 20:14:37 GMT 2014,
KevFolan91,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:14:37 GMT 2014,
R11Gordon,If Hanley doesn't get sent off in this game I will chuck it. #SCOIRL,Fri Nov 14 20:14:36 GMT 2014,
Patsh60,Surely that's a deliberate blow to the face? #SCOIRL #coybig,Fri Nov 14 20:14:36 GMT 2014,
Nkraheny,Hanley should be gone. #SCOIRL,Fri Nov 14 20:14:35 GMT 2014,
workingsux,RT @johnkellytweets: Don't like the look of the Scottish midfield #SCOIRL http://t.co/wN1bVdNT2T,Fri Nov 14 20:14:35 GMT 2014,
niamhkinane,@SarahMulkerrins @keiffymc that Hanley fella's a chancer #SCOIRL,Fri Nov 14 20:14:35 GMT 2014,
MunsterGeoDeo,RT @AVIVAStadium: Best of luck to the Irish team tonight in Scotland and to all at the @FAIreland #COYBIG #SCOIRL http://t.co/f8zNGmucuF,Fri Nov 14 20:14:34 GMT 2014,
JoshLipscomb28,“@paddypower: Aidan McGeady...#SCOIRL http://t.co/3HP68XvRVT” @NewspaperJoeUK @MartinRHill ???,Fri Nov 14 20:14:34 GMT 2014,
StevePatten,It's nice to watch International Football played with PRIDE & PASSION. #SCOIRL,Fri Nov 14 20:14:32 GMT 2014,
PTHosford,Grant Hanley should have two reds. #scoirl,Fri Nov 14 20:14:32 GMT 2014,
TheRealPsycrow,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:14:32 GMT 2014,
ihavetheevileye,RT @ScottishFA: PIC | Tonight's Scotland starting XI #SCOIRL #WeAreScotland http://t.co/yLh00L5yIT,Fri Nov 14 20:14:32 GMT 2014,
LewisCasey,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:14:31 GMT 2014,
amcdermid12,RT @ScottishFA: PIC | Tonight's Scotland starting XI #SCOIRL #WeAreScotland http://t.co/yLh00L5yIT,Fri Nov 14 20:14:31 GMT 2014,
6Jacky88,I've came to the conclusion Grant Hanley has money on himself tae get sent aff #SCOIRL,Fri Nov 14 20:14:30 GMT 2014,
bossneymar,RT @bbc5live: Still 0-0 after a captivating start to the game  lively attacking play from both sides. #SCOIRL http://t.co/k5R9zpJxay,Fri Nov 14 20:14:30 GMT 2014,
StayFiveStar,RT @IrishTimes: It's alive! Follow up-to-speed news &commentary on the Scotland v Ireland match on our Live Blog now! http://t.co/ATo5hNQhc…,Fri Nov 14 20:14:30 GMT 2014,
DanStew_Art,RT @paddypower: Scotland looking lively  Gordan Strachan seems happy enough #SCOIRL http://t.co/dUh74pxdSJ,Fri Nov 14 20:14:29 GMT 2014,
CelticChuck67,RT @FAIreland: 27' David Forde does very well to claim a free-kick in the air as he is fouled by Hanley. #SCOIRL #COYBIG,Fri Nov 14 20:14:29 GMT 2014,
MunsterGeoDeo,RT @dubsoulrebel: Lots of Irish and Scottish fans drinking  singing and having the craic around Glasgow. That's what football is all about …,Fri Nov 14 20:14:28 GMT 2014,
I_Am_Muffins,Straight elbow to the face of Forde by Hanley. Lucky lucky boy... #SCOIRL,Fri Nov 14 20:14:28 GMT 2014,
DeanAnderson97,RT @ScottishFA: PIC | Tonight's Scotland starting XI #SCOIRL #WeAreScotland http://t.co/yLh00L5yIT,Fri Nov 14 20:14:27 GMT 2014,
H0D01986,Shit match this. #SCOIRL #Euro2016,Fri Nov 14 20:14:26 GMT 2014,
Jack_Rawlings,“@paddypower: Aidan McGeady...#SCOIRL http://t.co/4IQOEJX6XL” @lamber9,Fri Nov 14 20:14:25 GMT 2014,
Rebeccca_xo,Dirty Scottish prick I'll give you an elbow in the face and see how you like it ! #SCOIRL #COYBIG,Fri Nov 14 20:14:25 GMT 2014,
atDanielSexton,How the hell is Hanley still on the pitch? Should be targeting him now #SCOIRL,Fri Nov 14 20:14:24 GMT 2014,
orwell4ever,RT @RTE2fm: Furious pace in the #SCOIRL match... Still 0-0 in the 23rd minute. C'mon Ireland! Match live on @RTE2fm @GameOn2FM,Fri Nov 14 20:14:24 GMT 2014,
Alexmann54,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:14:23 GMT 2014,
declanjbarry,Football isn't great but a fair pace to #SCOIRL game. #passion,Fri Nov 14 20:14:23 GMT 2014,
Thistle2011,RT @martingrantross: 13 mins into the game at Parkhead and this is the scene outside. Huge numbers still locked out #SCOIRL http://t.co/p7W…,Fri Nov 14 20:14:22 GMT 2014,
rikwhin,Officials need to understand that these two like each other but will still kick the shite out of anyone when they get the chance #SCOIRL,Fri Nov 14 20:14:22 GMT 2014,
PeterMcNamara_,Forde is a damn good goalkeeper. Very under-rated. #SCOIRL #COYBIG,Fri Nov 14 20:14:21 GMT 2014,
StephenAlkin,#SCOIRL a quintessentially BRITISH game  made in the darkest recesses of the English and Scottish game  It's from the darkest mines this,Fri Nov 14 20:14:21 GMT 2014,
martypope39,RT @martingrantross: 13 mins into the game at Parkhead and this is the scene outside. Huge numbers still locked out #SCOIRL http://t.co/p7W…,Fri Nov 14 20:14:21 GMT 2014,
MunsterGeoDeo,RT @LJPmcLoughlin: Scotland and @FAIreland fans are in good form ahead of tonight's @EuroQualifiers match  #SCOIRL  http://t.co/5sPGEXG8eT,Fri Nov 14 20:14:19 GMT 2014,
gavexile,Wish the TV director stopped with all these crowd close-ups #upskirtnightmares #SCOIRL,Fri Nov 14 20:14:16 GMT 2014,
danfoley,This has 0-0 written all over it. The scoreboard  that is. Though I hear they can update it if someone scores. #SCOIRL,Fri Nov 14 20:14:14 GMT 2014,
MunsterGeoDeo,RT @ConorMcNamaraIE: Even the tea cups in the press room at Celtic Park are supporting Ireland. #SCOIRL http://t.co/oLZ6p7tTAM,Fri Nov 14 20:14:12 GMT 2014,
lynno_11,Only matter of time before Hanley sees red #SCOIRL,Fri Nov 14 20:14:11 GMT 2014,
shaigh1982,RT @paddypower: Scotland looking lively  Gordan Strachan seems happy enough #SCOIRL http://t.co/dUh74pxdSJ,Fri Nov 14 20:14:11 GMT 2014,
delexical,Lucky old Scots... #scoirl #coybig,Fri Nov 14 20:14:10 GMT 2014,
Gezzatron_,RT @_KenjiYoshida: “Scotland looking lively  Gordan Strachan seems happy enough #SCOIRL http://t.co/KfsXmCe1BO” @Gezzatron_ remember this a…,Fri Nov 14 20:14:09 GMT 2014,
nightingele,aitchson: SCOTS!!!!!!! #SCOIRL,Fri Nov 14 20:14:08 GMT 2014,
ConorBrennan10,RT @paddypower: Scotland looking lively  Gordan Strachan seems happy enough #SCOIRL http://t.co/dUh74pxdSJ,Fri Nov 14 20:14:07 GMT 2014,
CALITWEETZ,RT @LAGalaxy: Robbie Keane is on the bench for @FAIreland in their huge @UefaEuro qualifier against Scotland. #SCOIRL #COYBIG http://t.co/0…,Fri Nov 14 20:14:06 GMT 2014,
RockcliffeFiles,This is like watching two very pissed mates play FIFA 15 for the first time #SCOIRL,Fri Nov 14 20:14:05 GMT 2014,
brianmchugheng,RT @WellingtonCone: RT WHEN YOU SEE IT.. #SCOIRL http://t.co/ngxoZlr10h,Fri Nov 14 20:14:04 GMT 2014,
elblackerino,That Hanley fella is a true centre half #bruiser #SCOIRL,Fri Nov 14 20:14:04 GMT 2014,
dunblanebb,Enjoying the action so far in the #BoysBrigade section with @3rdFalkirkBB at #SCOIRL game! #WeAreScotland http://t.co/QRHq2EGi7l,Fri Nov 14 20:14:04 GMT 2014,
TheJivemaster,RT @CeinMeade: @SportsJOEdotie Talk about perfect timing! #SCOIRL,Fri Nov 14 20:14:03 GMT 2014,
VinnyMourinho,RT @martingrantross: 13 mins into the game at Parkhead and this is the scene outside. Huge numbers still locked out #SCOIRL http://t.co/p7W…,Fri Nov 14 20:14:03 GMT 2014,
brencokitty,RT @paddypower: Scotland looking lively  Gordan Strachan seems happy enough #SCOIRL http://t.co/dUh74pxdSJ,Fri Nov 14 20:14:03 GMT 2014,
trendingshots,Ireland NEW Trending Topics: #SCOIRL  #bigquestion  Keane. #TT #TopicsIE http://t.co/hTkjDgRKRs,Fri Nov 14 20:14:01 GMT 2014,
snhsfootball,RT @ScottishFA: PIC | Tonight's Scotland starting XI #SCOIRL #WeAreScotland http://t.co/yLh00L5yIT,Fri Nov 14 20:14:01 GMT 2014,
mizz_laney,RT @ScottishFA: PIC | Tonight's Scotland starting XI #SCOIRL #WeAreScotland http://t.co/yLh00L5yIT,Fri Nov 14 20:14:00 GMT 2014,
etc_96,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:13:59 GMT 2014,
MunsterGeoDeo,RT @celticfc: Several thousand Ireland fans have travelled over for tonight's #SCOIRL match at Celtic Park (NM) http://t.co/kilfZaMZGM,Fri Nov 14 20:13:58 GMT 2014,
Austin_14Scott,Dirty again from Hanley #SCOIRL,Fri Nov 14 20:13:58 GMT 2014,
ShaneBEgan,RT @TheRealAmz: Lots of empty seats in Celtic Park. Poor show @ScottishFA #SCOIRL,Fri Nov 14 20:13:57 GMT 2014,
CeinMeade,@SportsJOEdotie Talk about perfect timing! #SCOIRL,Fri Nov 14 20:13:56 GMT 2014,
FAIreland,27' David Forde does very well to claim a free-kick in the air as he is fouled by Hanley. #SCOIRL #COYBIG,Fri Nov 14 20:13:55 GMT 2014,
Gaskell9,RT @paddypower: Scotland looking lively  Gordan Strachan seems happy enough #SCOIRL http://t.co/dUh74pxdSJ,Fri Nov 14 20:13:54 GMT 2014,
ameedevine,RT @RTE2fm: Furious pace in the #SCOIRL match... Still 0-0 in the 23rd minute. C'mon Ireland! Match live on @RTE2fm @GameOn2FM,Fri Nov 14 20:13:51 GMT 2014,
ABhoysVoice,Good man Forde!! Good take ubder pressure from a FK in!. Hanley throwing himself arm 1st at Forde!. #ScoIrl,Fri Nov 14 20:13:51 GMT 2014,
bigwullieac,Hanley is going to get sent off FFS #SCOIRL,Fri Nov 14 20:13:50 GMT 2014,
Artimac84,RT @ScottishFA: PIC | Tonight's Scotland starting XI #SCOIRL #WeAreScotland http://t.co/yLh00L5yIT,Fri Nov 14 20:13:50 GMT 2014,
DaveBolger1,RT @TrendsLondon: #scoirl is now trending in #London http://t.co/K1m5a3d4mY,Fri Nov 14 20:13:48 GMT 2014,
CK1875,RT @ScottishFA: PIC | Tonight's Scotland starting XI #SCOIRL #WeAreScotland http://t.co/yLh00L5yIT,Fri Nov 14 20:13:48 GMT 2014,
Ashley7Pitt,Mcgeady anytime goal scorer looks bleak right now #SCOIRL @bet365,Fri Nov 14 20:13:48 GMT 2014,
HeyHey_Yay,Would this be any better if they put on Celtic and Rangers jerseys? #SCOIRL,Fri Nov 14 20:13:46 GMT 2014,
AntCarroll94,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:13:43 GMT 2014,
KyleMcGrath112,RT @ScottishFA: PIC | The teams as they headed out for the anthems at @celticfc #WeAreScotland #SCOIRL http://t.co/W7wstjTRFI,Fri Nov 14 20:13:43 GMT 2014,
StephaniaSenft,RT @FAIreland: 22' Another Scotland corner from Maloney. Headed away & Whittaker tries to get it back in the area but cleared again. #SCOIR…,Fri Nov 14 20:13:42 GMT 2014,
jmccolgan59,#SCOIRL fast and furious first 25 mins as you would expect. Come on Ireland,Fri Nov 14 20:13:42 GMT 2014,
liam_omeara,“@paddypower: Aidan McGeady...#SCOIRL http://t.co/IyWmQcNbAF”. . @DanielAustin16,Fri Nov 14 20:13:41 GMT 2014,
perry_sean,Why do the crowd keep booing Michael Flatley.. Very anti-American of them..... #COYBIG #SCOIRL http://t.co/vRx7YR80y5,Fri Nov 14 20:13:39 GMT 2014,
xsupremeWafflex,RT @YinoGuyino: #SCOIRL  #teamfollowback Man arrested over explosion that 'sent fireball up in the air' - thejournal #ie  http://t.co/4VeP5…,Fri Nov 14 20:13:38 GMT 2014,
djstu1985,RT @ScottishFA: PIC | Tonight's Scotland starting XI #SCOIRL #WeAreScotland http://t.co/yLh00L5yIT,Fri Nov 14 20:13:38 GMT 2014,
SeanOBriain,People complaining about McGeady not playing for Scotland. How many Scottish players are from England? #SCOIRL #scotlandvireland,Fri Nov 14 20:13:37 GMT 2014,
ClionadhIRL,You can't beat the irish fans #COYBIG #SCOIRL,Fri Nov 14 20:13:37 GMT 2014,
aldo1873,RT @WellingtonCone: RT WHEN YOU SEE IT.. #SCOIRL http://t.co/ngxoZlr10h,Fri Nov 14 20:13:37 GMT 2014,
gordmatheson,I meant 'ropey'  but dopey works too #SCOIRL,Fri Nov 14 20:13:36 GMT 2014,
scaff1974,RT @ScottishFA: PIC | Tonight's Scotland starting XI #SCOIRL #WeAreScotland http://t.co/yLh00L5yIT,Fri Nov 14 20:13:35 GMT 2014,
aj_cfc2,#SCOIRL proper rivalry and atmosphere,Fri Nov 14 20:13:34 GMT 2014,
MBReBorn,RT @ScottishFA: PIC | Tonight's Scotland starting XI #SCOIRL #WeAreScotland http://t.co/yLh00L5yIT,Fri Nov 14 20:13:34 GMT 2014,
dilloncaseyYB,RT @celticfc: Both teams are out and the national anthems are playing #SCOIRL (NM) http://t.co/JSXDctBCMr,Fri Nov 14 20:13:31 GMT 2014,
galaodadepre,RT @ScottishFA: PIC | Tonight's Scotland starting XI #SCOIRL #WeAreScotland http://t.co/yLh00L5yIT,Fri Nov 14 20:13:31 GMT 2014,
Darlsberg,This game is rotten. #SCOIRL,Fri Nov 14 20:13:25 GMT 2014,
